KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Eenheid	Enumeratietype	OAGBD
4561	4b27975d-c3b4-4a1f-b027-99b2eeb7efd1	1087	15167	14694	4	null	16097	B
4562	1f78fb35-0ad1-4228-9053-6e80e9ffcb91	187	15167	14694	4	null	16098	B
4565	5e47b603-5fdb-4556-8d25-f5ff1cf4b680	14657	15167	14763	4	null	16101	O
4571	480c04f2-9156-46cb-8853-361c0aaea651	14443	14518	392	10	null	16105	O
4572	519cf344-3727-4de2-a859-afe072967bb5	14655	15167	1025	5	null	null	G
4573	451af21f-f479-463a-a2f1-8e4ac5513048	1	15167	1025	5	null	null	G
4574	3d7304b9-d7a6-427a-9e4d-5ffa57d60a31	2	15167	1025	5	null	null	G
4575	ae40c8bc-c794-4fd2-8f5b-a684efaf85d0	3	15167	1025	5	null	null	G
4576	d1914429-2a83-4faa-93bb-50b1d20a5419	4	15167	1025	5	null	null	G
4577	39818584-d612-4722-8819-e5587a007862	5	15167	1025	5	null	null	G
4578	e233cea8-4356-40c9-a613-5775a2e83197	6	15167	1025	5	null	null	G
4579	2e1a579f-c817-45ce-9b96-8c6cfdc17d46	7	15167	778	5	null	null	G
4580	5c97721a-c429-4b71-ac38-373a607252ff	8	15167	1025	5	null	null	G
4581	c57d8f78-fc82-4bf1-aed1-482765b30870	14565	15167	1025	5	null	null	G
4582	ee64957e-f4f6-4aaa-ae37-f13e3a11f5fd	9	15167	778	5	null	null	G
4583	7dc38664-23d6-4a93-90fe-3a3dbc1a69bc	10	15167	778	5	null	null	G
4584	b13babcf-739c-4f97-b946-884436cb2215	11	15167	778	5	null	null	G
4585	a9e89f8e-50bc-4cbb-8c86-414976f36081	12	15167	1025	5	null	null	G
4586	ca802b3b-c5f8-42d4-a56c-6fb1ca942a7a	13	15167	1025	5	null	null	G
4588	5e45f31a-5a98-4493-93f4-92e99408848a	16	15167	1025	5	null	null	G
4589	ac4c8189-c9b3-412c-9c9f-6ad4b66d9b16	17	15167	778	5	null	null	G
4590	ce3e2705-47f4-4805-8749-f9941f2189a8	18	15167	1025	5	null	null	G
4591	376585f8-38aa-4d21-9a97-6b6072ac5e0a	19	15167	1025	5	null	null	G
4592	ed091ccb-657c-42bc-86bb-9902a441bef7	20	15167	778	5	null	null	G
4593	a49f97a9-ed47-409b-be87-4c0093e02706	22	15167	1025	5	null	null	G
4594	2378747d-7269-439e-a2ea-8867feee830d	23	15167	778	5	null	null	G
4595	c9534707-8f00-44c9-bfe9-c6b8c21ff35e	24	15167	778	5	null	null	G
4596	84225528-4959-4d51-9eb6-771e2862629f	25	15167	1025	5	null	null	G
4597	8b52012b-d7c8-4bfa-9492-6639d35e6d97	26	15167	1025	5	null	null	G
4598	a582df3b-9d42-48c9-b870-3bbea2b8a82b	27	15167	1025	5	null	null	G
4599	500c37c4-0f99-4dfd-be43-85639241fa57	28	15167	778	5	null	null	G
4600	423f45fa-4551-4654-b843-88f1a4719acb	29	15167	778	5	null	null	G
4601	afe059e0-2125-4c36-a674-ece6f96880ff	30	15167	778	5	null	null	G
4602	3b33b74a-15d2-48f9-9ef1-672bcf16cfd4	31	15167	1025	5	null	null	G
4603	c0215d00-f076-42dd-b0c6-d3afcc11c7a5	32	15167	1025	5	null	null	G
4604	83365c73-1cbb-433d-9c67-948779e94012	33	15167	1025	5	null	null	G
4605	7edcf92d-d7d0-4473-9dfa-f08f117449d5	34	15167	1025	5	null	null	G
4606	2743bd03-e044-4081-9d2b-0614c1f6db11	35	15167	778	5	null	null	G
4607	49551d4a-039e-4294-b19c-2372f2765c2a	36	15167	778	5	null	null	G
4608	c6a75dfe-2e45-4235-acbb-51def6792bdd	37	15167	778	5	null	null	G
4609	28ec68cd-8110-4680-8b59-77e5f785bb26	38	15167	1025	5	null	null	G
4610	10e95a35-2a8b-4a43-a99d-3fbd90ee6ad3	39	15167	1025	5	null	null	G
4611	d006850a-5a7d-475c-b411-7823e834596a	40	15167	1025	5	null	null	G
4612	09297e98-53b2-4347-b8d3-0bd13fccba86	41	15167	778	5	null	null	G
4613	fb7262f1-7ea0-4798-8e34-db58db74a1a9	42	15167	1025	5	null	null	G
4614	9fd30ee3-9721-4f76-abd4-fcf492201abf	43	15167	778	5	null	null	G
4615	1cf7ecbe-2c72-4d90-94ad-cd6e3dfd1b9f	44	15167	1025	5	null	null	G
4616	e8522bb8-da1e-4a54-a793-11a3ddb117b4	45	15167	778	5	null	null	G
4618	9571592b-d6fc-4ff4-8c8b-027519041aac	48	15167	778	5	null	null	G
4619	a513c650-6e37-4eff-9c78-3107d96166de	49	15167	778	5	null	null	G
4620	eeb24e91-941f-441d-8c14-1e9f3b883bf5	50	15167	778	5	null	null	G
4621	99435884-7e2a-4d02-a1e2-f47982aa7254	51	15167	1025	5	null	null	G
4623	fb55b1e7-4985-4130-a3cd-74911754aaad	7744	15167	1025	5	null	null	G
4625	d37b999b-92b9-4fef-b18a-8c730cf13ee2	54	15167	778	5	null	null	G
4626	3e5f4695-2622-4a87-b167-f0dcab4812b6	55	15167	1025	5	null	null	G
4627	2a0894c2-65ff-49e4-9232-af32c7f59964	57	15167	778	5	null	null	G
4628	2eb5030b-56bc-4a1d-99f6-a58e8ea42c75	58	15167	1025	5	null	null	G
4629	5273c534-70bb-46d2-bf7d-aea2d19e4d8f	59	15167	778	5	null	null	G
4630	59f28e94-eada-4680-aef1-d92be8d290fd	60	15167	1025	5	null	null	G
4631	3ad779ed-7f5e-4f92-8fa6-8be9fab7099d	61	15167	1025	5	null	null	G
4632	c82fefe9-2e22-4e32-9709-3f0dec1dbac3	62	15167	1025	5	null	null	G
4633	db9c991a-abab-42c3-97df-c7bb082370fc	63	15167	1025	5	null	null	G
4634	5966503c-ff3d-4495-9fe3-bafbfba410cf	64	15167	778	5	null	null	G
4635	d66af92d-13df-4325-bf86-35cad965142c	65	15167	1025	5	null	null	G
4636	3681d2c4-d974-4a78-9458-ffdae0c8cfbe	66	15167	1025	5	null	null	G
4637	2f37397e-d087-4b20-b3b6-3002ecd752c9	67	15167	778	5	null	null	G
4638	fb922ef2-8e1d-483c-9325-33885d0b46d7	68	15167	1025	5	null	null	G
4639	b32189de-a367-4f58-867d-59542c4e21ef	69	15167	1025	5	null	null	G
4640	79584ef6-bd58-4485-a506-0fa8fd4fc668	70	15167	1025	5	null	null	G
4641	a719653a-b8b4-4b65-97ab-c70fb3545fe0	71	15167	1025	5	null	null	G
4643	aa083af3-699e-4341-a5f3-785f663691d9	73	15167	778	5	null	null	G
4645	2c137c15-159f-441b-bc7a-61bdff341660	75	15167	1025	5	null	null	G
4646	e9dbcc64-e482-4643-a4a3-361dec7c7f7a	76	15167	1025	5	null	null	G
4647	366c0f0a-2dac-4762-81ce-9926e7be65a5	77	15167	1025	5	null	null	G
4648	88b91e13-96cb-4868-9802-6b6d66ad4eec	78	15167	1025	5	null	null	G
4649	c47d4037-5aba-4f3f-b6b6-33583b637d30	80	15167	1025	5	null	null	G
4650	ae29a11d-f943-4505-b634-c15e4293fdc7	81	15167	778	5	null	null	G
4651	11240a3c-72a0-444a-b031-69056ce00ebc	82	15167	1025	5	null	null	G
4652	c538708b-af08-4464-83a5-912089e12896	83	15167	1025	5	null	null	G
4654	3cb963ed-7224-4a9e-8ce5-341e8df8cc01	85	15167	778	5	null	null	G
4655	36146eeb-7f4c-4b72-850e-d7c815baca91	86	15167	1025	5	null	null	G
4656	121bd5a0-30ac-4a9f-99e4-1bd15d84b05e	87	15167	778	5	null	null	G
4657	966db092-6d50-41a3-a46f-8e2c52fee384	88	15167	778	5	null	null	G
4658	8bc058a6-e901-460d-938d-ac2bf5202bcd	89	15167	778	5	null	null	G
4660	3f4a240d-7fa8-4403-9f06-27dc4d4b44d3	92	15167	1025	5	null	null	G
4661	53beef66-ae38-4ebe-9f95-0ea91b3b2fb2	93	15167	1025	5	null	null	G
4663	e46fefb1-1bc1-43dd-9d4b-47aa3de6b1b0	95	15167	778	5	null	null	G
4664	9c375591-24d3-4b70-bdd4-956bccf71832	96	15167	1025	5	null	null	G
4665	62a04f3c-d37d-49a3-aa31-bc4cf1f92029	97	15167	1025	5	null	null	G
4666	1e414e93-8f25-4684-8f62-c0720ae8a5ca	98	15167	1025	5	null	null	G
4667	1309864f-0d04-4c85-8c93-2a3bcfdbdc3a	99	15167	1025	5	null	null	G
4668	46e91e71-d94d-46a4-8b8e-89067523ad14	100	15167	1025	5	null	null	G
4669	f636613d-0936-485b-bcf2-52b9b246e2ed	102	15167	1025	5	null	null	G
4670	5d3b1e3e-74b7-4242-b1ee-aadd676833bd	103	15167	1025	5	null	null	G
4671	37c3b108-2d71-42af-abb8-164547a8de99	104	15167	1025	5	null	null	G
4672	38e538a4-53bd-4039-b5d6-a38bd9c318e3	105	15167	778	5	null	null	G
4673	3b3b3a65-013e-42e3-96de-aeef7c6b2b78	106	15167	778	5	null	null	G
4674	2565d6d4-0a6e-4172-99c6-5be6a82d9a54	107	15167	1025	5	null	null	G
4675	05bfcf54-a2d2-4d15-b01b-729f7b951f2e	109	15167	778	5	null	null	G
4676	f3294532-ff5e-4259-b2c8-91a4837d15c7	110	15167	1025	5	null	null	G
4677	3203f3bf-a7ea-4ee7-b564-f5ea00479075	111	15167	778	5	null	null	G
4678	dcb1bade-b368-4b08-8618-f02c224ca550	112	15167	1025	5	null	null	G
4679	ddb462b2-a52b-47c0-8180-7123f495ad34	113	15167	778	5	null	null	G
4680	3d1d5f8f-aadf-44f6-97f6-8c5c3e2af6a1	114	15167	1025	5	null	null	G
4681	e84c7b09-a504-4121-a6f9-ba88ff5150af	115	15167	1025	5	null	null	G
4682	d9e22558-e882-4a4e-9661-9f8ebdbc00d2	116	15167	778	5	null	null	G
4683	82ea4a10-b8e5-463f-b121-01857de90d71	119	15167	1025	5	null	null	G
4685	e3f73977-006e-49a5-a702-457425423221	121	15167	1025	5	null	null	G
4686	c892c86d-6ce0-41ab-ad85-8475ea8f9ada	122	15167	1025	5	null	null	G
4687	24a76430-d850-403f-96a8-0dcba00463a8	123	15167	778	5	null	null	G
4689	a0ef4f88-6a0f-4e8e-9272-1cfb93e4802a	126	15167	1025	5	null	null	G
4692	66e62418-a6df-47aa-ba1f-fa12f199255b	129	15167	1025	5	null	null	G
4693	7900d059-b8f1-4a29-b0ae-bf8e75e33c93	130	15167	1025	5	null	null	G
4694	37787755-8e1d-480c-9990-fb331f0612fe	131	15167	1025	5	null	null	G
4695	eebf2097-6eb3-4326-b4cd-c7813a2ef395	132	15167	1025	5	null	null	G
4696	0d240fae-dfd5-48aa-9176-200d85c819a1	133	15167	778	5	null	null	G
4697	afdad0e2-7fea-4f55-bede-2768bcab20e5	134	15167	1025	5	null	null	G
4698	c5d7d057-f96d-465b-b2eb-0a7195ee34c5	135	15167	1025	5	null	null	G
4699	ccb6b062-38a6-4eba-af27-b64ca8752651	136	15167	778	5	null	null	G
4700	97b1d2af-5282-4e21-b966-f8a8b4e56c90	137	15167	1025	5	null	null	G
4701	433ff1c4-9b45-49ee-b905-45c1b6a1f604	138	15167	1025	5	null	null	G
4702	ed6e9e19-efde-4334-85ad-ac7347549925	139	15167	1025	5	null	null	G
4703	acc22fec-6940-45ef-8905-f8f9455800df	14649	15167	1025	5	null	null	G
4704	faa311d3-86bc-4227-b19f-fce4f572ecac	140	15167	1025	5	null	null	G
4705	b96ccad2-4f20-4bdb-b6c9-e2eec633c16f	142	15167	1025	5	null	null	G
4706	3c04d772-e2d6-41f3-8667-685d3df36a55	143	15167	1025	5	null	null	G
4707	6b021804-07fc-4a9f-b45f-820a3f8383e0	141	15167	1025	5	null	null	G
4708	c5e00326-39c8-40f5-b9db-b0b638216c66	144	15167	778	5	null	null	G
4709	93947fda-ac6e-49de-892b-6b3157df12db	145	15167	1025	5	null	null	G
4710	a8cda247-c1c1-41e8-b92f-61bd797d8b33	146	15167	1025	5	null	null	G
4713	03531081-2c7d-4a68-86fc-ff6281d29ae0	149	15167	1025	5	null	null	G
4714	b5db8737-f893-4819-8022-7958aff22534	150	15167	1025	5	null	null	G
4715	a9bbef7f-53a3-4d9f-a654-7623c2736d0b	151	15167	1025	5	null	null	G
4716	a23c47fc-d973-4ec9-bf1e-c8751586fb63	152	15167	1025	5	null	null	G
4717	a749e824-871e-4087-aae1-925dfd60e3b9	153	15167	1025	5	null	null	G
4718	c602ac92-6b5c-4d88-a242-52d422cf6fd8	154	15167	1025	5	null	null	G
4719	21f54bcf-bd00-4168-bc85-e2bdd511e421	155	15167	778	5	null	null	G
4720	fcf4a56a-ebd7-4621-98dc-5da0654aab89	156	15167	1025	5	null	null	G
4721	31a9df5a-01c8-446c-9889-d116acc435f5	158	15167	778	5	null	null	G
4722	ba11b807-2abf-46aa-8658-0d7e913e563a	159	15167	1025	5	null	null	G
4723	e7b1a069-10a3-46cb-a54f-5a4d96fa233c	160	15167	1025	5	null	null	G
4724	77c152a8-d41e-4e59-95b5-129a39b90e5f	162	15167	1025	5	null	null	G
4725	dc006be1-7bd0-4f49-979b-ce15edaadf04	163	15167	778	5	null	null	G
4726	5201196c-3abe-4855-8a80-fe1377b322ec	164	15167	1025	5	null	null	G
4727	f7c39565-00f1-4ee8-ab63-e6d2d24e1df6	166	15167	778	5	null	null	G
4728	de220498-5bbb-4406-8166-a7effef3a099	167	15167	1025	5	null	null	G
4729	7aef6852-6a54-48e8-8444-f5957c766eff	168	15167	1025	5	null	null	G
4730	73e53701-44aa-47e7-bae1-05aae7f9bf58	169	15167	1025	5	null	null	G
4731	ffe45522-6353-4bf2-8e97-467a4e72aa49	170	15167	1025	5	null	null	G
4732	791b6f8d-152d-4e5f-9eb7-ac434375614d	171	15167	1025	5	null	null	G
4734	2dd7ac2c-0055-41b1-806e-d13438759955	172	15167	778	5	null	null	G
4735	9c6f1131-1226-4d8b-9f75-5aa1cd84f20f	174	15167	1025	5	null	null	G
4736	40d8264e-fcc1-4b34-ba89-702ed9045a93	175	15167	1025	5	null	null	G
4737	da9664f3-02bf-480f-9da5-81ad0f11ca9f	176	15167	1025	5	null	null	G
4738	323da1ce-600b-4f3a-94af-041fff8d085a	177	15167	1025	5	null	null	G
4740	f9fac479-0898-4771-9e55-e501c6eb0792	179	15167	1025	5	null	null	G
4741	7a0f3669-9d97-4ab7-93d8-768ad6e3401e	180	15167	1025	5	null	null	G
4742	968c7b1e-531b-40a2-970b-1b2c463d6842	181	15167	1025	5	null	null	G
4744	19f94369-7c18-4a53-8f80-265f239459b6	183	15167	778	5	null	null	G
4745	e2f7bc03-aad4-4a78-82a7-5fc7d999cf9f	184	15167	1025	5	null	null	G
4746	78ebfddc-7278-46a6-92d8-6a4bae2a39cb	185	15167	1025	5	null	null	G
4747	72742002-2ab8-4749-8027-b3d331b72c56	186	15167	1025	5	null	null	G
4748	b108ae5d-4442-4af6-b409-1abf4df2ff2d	188	15167	1025	5	null	null	G
4749	533b8b92-439a-4b8a-8b40-902742a83d08	190	15167	1025	5	null	null	G
4750	1e9531dc-6bba-4912-b22e-65b1230b35f3	191	15167	1025	5	null	null	G
4751	761e498f-a0e2-433a-a671-b7cb92ec50e1	193	15167	1025	5	null	null	G
4752	7c6e01f2-ce36-4e90-b458-db3f2b84ddce	194	15167	1025	5	null	null	G
4753	91559b79-316f-4fe0-9b9b-41bcf1d2f7a1	195	15167	1025	5	null	null	G
4754	65be7147-661d-42b9-aa11-049e7eae1e2f	196	15167	1025	5	null	null	G
4756	dfe60b5e-2c14-42b3-8b77-77c70ceacda7	198	15167	1025	5	null	null	G
4757	9ca55503-d8c2-4a12-97c4-2a8a19b5251c	199	15167	778	5	null	null	G
4758	8487dcc0-353c-4010-ae8b-a25ceb1b4658	200	15167	778	5	null	null	G
4759	e3645bc3-70ff-4fa4-85a6-90e17baba0bd	201	15167	778	5	null	null	G
4760	66ed93c7-6ace-4c22-91ed-20565e0d8937	202	15167	778	5	null	null	G
4761	dae62c49-ea77-46d7-949b-7c13be34f3d2	203	15167	778	5	null	null	G
4762	eb2777f3-ee62-4a6f-830d-03ba1661585e	204	15167	1025	5	null	null	G
4763	e50c6ef9-01d8-4d74-b572-40f39a724e9a	7747	15167	1025	5	null	null	G
4764	46529ef0-f6e8-46b4-b6e3-96870be46edb	205	15167	1025	5	null	null	G
4765	d3c9d1d2-1632-4d99-9718-a12f63df9ca7	206	15167	1025	5	null	null	G
4766	4806d49e-eb8e-46d2-8fe1-b574e9c923d4	207	15167	1025	5	null	null	G
4767	95d4a516-99a1-462a-a10f-c0c7c0e31f15	208	15167	778	5	null	null	G
4768	eb4b0b95-7fb6-4b11-aa64-2900a25f53dc	210	15167	1025	5	null	null	G
4769	fb4af90c-5ae5-4286-9e80-e80d69bc9819	211	15167	1025	5	null	null	G
4770	e966509e-bf19-4128-b05b-4ae326cdd51b	212	15167	778	5	null	null	G
4771	4485055b-752f-4a96-9603-6d5b6c89db81	214	15167	1025	5	null	null	G
4773	beb2cafb-b5c6-4985-a3e1-7af35b8a6388	216	15167	778	5	null	null	G
4774	b470f816-bd86-454d-882f-4d7b1d34a3c2	217	15167	1025	5	null	null	G
4775	b19fecb6-aa47-4d78-a88e-669b948331b6	218	15167	1025	5	null	null	G
4776	658ad942-04eb-4406-b9ed-6605bb4d9c49	220	15167	1025	5	null	null	G
4777	a815086d-c29a-4a9c-9988-402fdee3d9b1	221	15167	778	5	null	null	G
4778	5132fad7-b869-488e-ae26-1bb06cf790fb	222	15167	1025	5	null	null	G
4779	dc9026ba-c34a-422d-a960-e6348b29a37d	223	15167	778	5	null	null	G
4780	7c3c5704-a6b3-4ced-9601-bdabf2a87a73	224	15167	778	5	null	null	G
4781	418d5b71-bc65-45ae-b83f-8a377c061962	225	15167	1025	5	null	null	G
4782	17319c75-fc9a-485c-beac-e0966b04fb5d	226	15167	778	5	null	null	G
4783	73eaf0aa-1f36-4083-adb7-ee8363d42958	227	15167	1025	5	null	null	G
4784	5c7a628c-630e-4277-8fe3-007b60eef241	228	15167	1025	5	null	null	G
4785	4e1fe266-de66-4587-81fd-79cfab4a075c	229	15167	1025	5	null	null	G
4786	cbb382d8-8c2d-41f0-ae2a-079a50ce08af	230	15167	778	5	null	null	G
4787	1cf89c5c-9ed7-4b4d-adbe-52c4ad1bdbc7	231	15167	778	5	null	null	G
4788	c3065c3e-2ff2-4b97-ad7f-4699954153f5	233	15167	1025	5	null	null	G
4789	95c5f341-f3ef-487c-8ba2-1c5df17887de	7757	15167	778	5	null	null	G
4790	afd4c13f-9e67-48c6-8407-8fc5fa34ae56	235	15167	1025	5	null	null	G
4791	eecdc85f-a46b-4078-a02f-6477ba10d31c	236	15167	1025	5	null	null	G
4792	ec7912c2-d9bf-4e73-83e3-dad367479f3a	237	15167	1025	5	null	null	G
4793	288c6ab4-1a7d-4ae9-8ed9-51bc7692a4ff	239	15167	1025	5	null	null	G
4794	33b2338f-0afa-4ecb-9342-a7ef20e2b382	240	15167	1025	5	null	null	G
4796	9025a4f0-311b-436e-8f80-01aa2b44f07a	242	15167	1025	5	null	null	G
4797	b69dae02-9708-45b2-94e0-a8fa8cfd1059	243	15167	1025	5	null	null	G
4798	8933ff33-fb22-4692-8ac7-75a5528d9d83	244	15167	1025	5	null	null	G
4799	658b23de-653e-4351-b7b9-cf2f48b69556	245	15167	1025	5	null	null	G
4801	51a0204b-e578-4bff-adb1-997bafea5c69	247	15167	1025	5	null	null	G
4804	f2c35c9b-cbce-4370-88d6-2473f553e5eb	250	15167	778	5	null	null	G
4805	e3f9395a-26c7-470b-8244-81cbf9c60635	251	15167	778	5	null	null	G
4807	aba6893d-33a7-4027-a40d-eb8f830e9ba7	252	15167	778	5	null	null	G
4808	e40ea319-ddd5-41b8-be29-57745b41d964	254	15167	1025	5	null	null	G
4809	569ab7b8-92f7-49fb-b5a8-2d799e038245	255	15167	778	5	null	null	G
4810	7794fc3b-eaa9-4f0f-8526-bb39206606d6	256	15167	1025	5	null	null	G
4811	da108778-b928-4a1f-b670-0a4a4d5686fd	257	15167	778	5	null	null	G
4813	bf7a065a-910d-4f19-867d-98c4823a78bd	259	15167	1025	5	null	null	G
4814	cef3de67-c803-4822-a752-a32890d276fd	10421	15167	1025	5	null	null	G
4815	8d6cf231-4ef8-4b2e-b9f1-5fad74bba1b1	261	15167	1025	5	null	null	G
4816	a5860c9a-a0fd-4e5c-8869-deb9ff76a523	14658	15167	1025	5	null	null	G
4817	8835a49a-6dfd-4830-a970-148b31d3d481	262	15167	1025	5	null	null	G
4819	cd6f96ce-1612-4c29-a415-6777c2bc097c	264	15167	1025	5	null	null	G
4820	b215995a-4c4c-4e0a-8535-cd8d79f92135	265	15167	1025	5	null	null	G
4821	acc89c87-f2b3-46c9-bb82-cfe00bb70dd5	266	15167	1025	5	null	null	G
4822	dac1e394-ea8b-4fcb-9b46-7805388f5b2d	267	15167	1025	5	null	null	G
4823	6a20ae9b-62fe-496a-acce-c88bde40b5df	268	15167	1025	5	null	null	G
4824	8b604ce6-aa8a-436d-be86-929a6f7aecc8	269	15167	1025	5	null	null	G
4825	b16d28b0-ffc7-4705-9777-b6a4dd6e539a	270	15167	1025	5	null	null	G
4826	bef1e22f-d3ce-4377-9da8-f140cc8055b1	271	15167	1025	5	null	null	G
4827	4551e7bf-bd24-4a66-a9e5-dff26a8c83c5	7748	15167	1025	5	null	null	G
4828	b9c7437d-a946-4d24-bd53-49f13f9d1ed7	272	15167	778	5	null	null	G
4829	04cb68e1-2dd1-4079-8acf-c074f97345c8	275	15167	1025	5	null	null	G
4830	57a29cd7-f95b-4a1d-9742-84a341803719	276	15167	1025	5	null	null	G
4831	9819f8c1-2d5b-440b-a7b5-1fcb20110c61	277	15167	1025	5	null	null	G
4832	e63640bb-6b67-4e83-a51d-ee91c6da677b	278	15167	1025	5	null	null	G
4833	c75bdd53-339f-494d-b71f-1e8fa3e38db9	279	15167	1025	5	null	null	G
4834	466e6429-d7f0-498a-bc75-6cf3d9fde604	280	15167	1025	5	null	null	G
4835	70b951d9-692b-48df-a394-bbf5eb85e9c4	281	15167	778	5	null	null	G
4837	560faa7d-937c-4099-ba3e-c9d2a2cd0b61	283	15167	1025	5	null	null	G
4838	3d105964-4f55-45a6-be4d-e530b935930b	284	15167	778	5	null	null	G
4839	18854b72-3f63-4f9d-9df3-3f464b48ce04	285	15167	1025	5	null	null	G
4840	0944d3c0-507a-4004-be36-2473760ffc50	286	15167	778	5	null	null	G
4841	5c45d442-e362-4341-9309-539b71b05e1a	287	15167	1025	5	null	null	G
4842	1adfccdd-c4f4-4da8-8eed-5da23c745b3c	288	15167	1025	5	null	null	G
4843	3459bd2e-dddc-4ff7-a3db-69c20f83e401	289	15167	778	5	null	null	G
4844	fffde072-76e0-413c-9795-98bf5165dbb5	14657	15167	1025	5	null	null	G
4845	857d3301-a2e7-4345-a565-aee877f56dd0	290	15167	1025	5	null	null	G
4846	6cdca918-ced8-4f88-a7b2-b188d4f083ee	291	15167	778	5	null	null	G
4847	815e0d50-d683-49c5-9fd4-4749de0b0eee	292	15167	1025	5	null	null	G
4848	c0820437-66af-4d54-abc0-b48348f60edb	293	15167	1025	5	null	null	G
4849	81b10ec0-7d17-420b-877f-f4dafa78a9ab	294	15167	1025	5	null	null	G
4850	6edc91a7-6445-4b46-9d43-628024d745fb	295	15167	1025	5	null	null	G
4851	de9f04c4-3391-4386-aac5-a0eca740ee59	296	15167	1025	5	null	null	G
4852	08d64134-6f58-456b-b236-1707a5d39c19	298	15167	1025	5	null	null	G
4853	474f4acd-681a-4291-b76a-de27d230ce39	299	15167	778	5	null	null	G
4854	d44de848-e8c9-4731-b7f0-eec3efd74644	300	15167	1025	5	null	null	G
4855	fdd88391-f8cb-4123-81f9-907b55f13747	301	15167	1025	5	null	null	G
4856	947a9ceb-a393-4dc2-88c6-d6025023e848	302	15167	778	5	null	null	G
4857	f255318d-b266-4913-ad24-82f0f05196ec	304	15167	778	5	null	null	G
4858	2a585e70-a1d0-4a78-9825-cc69bcbea3a8	305	15167	1025	5	null	null	G
4859	42e9cf55-a724-496a-952b-0a55a2784776	306	15167	1025	5	null	null	G
4860	f4bfd000-8589-455d-9f30-b3388068fcac	307	15167	778	5	null	null	G
4861	e1737511-561d-4847-951f-be464bb38658	308	15167	1025	5	null	null	G
4862	18864ad9-bb12-4f4a-83e4-4fba8ef3f2ec	309	15167	778	5	null	null	G
4863	0733d27c-adee-484e-ab43-ca1ce99321cc	310	15167	1025	5	null	null	G
4864	bd6c0205-f4d3-4e47-9c02-67fbcf5f4641	313	15167	778	5	null	null	G
4865	3765c3f4-86b3-4b25-999f-af1d9e92a285	314	15167	1025	5	null	null	G
4866	80110bae-660d-40b1-a695-826be8605d6f	315	15167	778	5	null	null	G
4867	06ac4a33-fef5-450e-b267-2166e3f0d1b8	316	15167	1025	5	null	null	G
4868	a6559fc4-f41f-4558-8e86-37545e238171	317	15167	778	5	null	null	G
4869	1c214032-d077-4d68-8f84-c954ddd0e039	318	15167	1025	5	null	null	G
4870	7c71de48-731d-4b7c-8d6c-5b5af6584818	319	15167	778	5	null	null	G
4871	0e2bd72c-6ba8-4468-b488-7a5aae94444a	320	15167	1025	5	null	null	G
4873	2f524e63-4d29-4af8-b566-a158a2be3666	322	15167	1025	5	null	null	G
4874	fa8fdb88-5d42-4317-8872-91d84d8a5846	323	15167	778	5	null	null	G
4875	010f8069-7d20-4cfe-9e6d-f9c2e5125c63	324	15167	778	5	null	null	G
4876	74341a2c-d6f3-4485-b038-25f49fc13095	325	15167	1025	5	null	null	G
4877	ae82660b-507f-4312-a38b-90f110aa16e5	326	15167	1025	5	null	null	G
4878	ac808eb9-185e-443a-a8f4-4c7f2c30dde5	327	15167	1025	5	null	null	G
4879	40ee0fc9-d893-447e-a0a3-afe5a30bfaac	329	15167	1025	5	null	null	G
4880	1709d4c3-cf8e-41fe-b81b-f53244fd4c4b	330	15167	778	5	null	null	G
4881	9b3bf4c4-5c5f-4b4e-8207-740f2f16da9b	331	15167	1025	5	null	null	G
4882	f25e7a2a-4f30-4e3a-a933-a2e7803e6f58	332	15167	1025	5	null	null	G
4883	1ee11593-ebf2-4479-a0f5-8f4f98b02dbb	79	15167	778	5	null	null	G
4885	5773d157-6a4f-48d0-af99-8688a3f4f724	81	15167	1025	5	null	null	G
4886	08bb0a74-7e24-4ae8-86d2-28d08a67b1ca	90	15167	778	5	null	null	G
4887	b9e75aa8-d5e6-425a-b327-d8dedfc6d567	108	15167	778	5	null	null	G
4888	aa62c029-6897-4cee-a68b-4954537bb2e5	117	15167	778	5	null	null	G
4889	7f6d8313-7fe0-4cd0-ad94-22c4604d7d31	117	15167	1025	5	null	null	G
4890	8542adc2-683e-4687-b1ae-04bcee87261e	118	15167	1025	5	null	null	G
4891	565aa093-3fb2-41a4-b7fc-575e185d4dde	118	15167	778	5	null	null	G
4894	60b1d7a5-dd5e-452a-837b-e48810e9d8af	157	15167	778	5	null	null	G
4895	17e1f4c2-f3b8-478a-b762-b735228fd935	161	15167	778	5	null	null	G
4896	0b282f33-ed12-421d-87dc-064bd288b278	161	15167	1025	5	null	null	G
4897	bfde5848-0081-4d68-a1db-420044db95de	192	15167	1025	5	null	null	G
4898	39afa6b2-d211-46e8-a2e3-1821209ddbbc	192	15167	778	5	null	null	G
4901	025a631d-8938-45ee-acd8-9a83bd22adaf	273	15167	777	5	null	null	G
4902	e13d6c5b-b764-4469-a8e0-7d2f3ad8dcaf	273	15167	396	5	null	null	G
4903	f42febc3-227f-486f-ab2d-b912a27b6bb1	273	15167	1026	5	null	null	G
4904	5108c4ad-a743-481a-8c4a-f2106f217704	273	15167	1027	5	null	null	G
4905	86d304a2-7e70-4f6f-8ef1-13cf423218d1	273	15167	779	5	null	null	G
