VocabulairID	VocabulairGUID	IMBORGUID	Collectie	Term	KlasseType	Synoniem	Definitie	Toelichting	Wijzigingsdatum	URI
15620	f4816f00-844f-4dbc-8c11-aa118b127944	8bbf2454-f9bc-455e-9dcc-91dbc9e6bd07	24	GrondsoortVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Grondsoort en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8BBF2454-F9BC-455E-9DCC-91DBC9E6BD07
15623	6f30deb3-7672-4899-8e89-67f7a8a0b1a4	0196a3f7-7c13-419a-917f-56736154aca4	24	PaalVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Paal en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0196A3F7-7C13-419A-917F-56736154ACA4
15624	44bb671a-aabd-41e5-ad40-cd0493f54539	c8e65613-cc9d-4a24-9e25-e6f10b0152d2	24	ElementenverhardingLegverband	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Elementenverharding en het attribuut legverband.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C8E65613-CC9D-4A24-9E25-E6F10B0152D2
15625	05a14c09-b577-4c00-90d3-1a935bd82c30	571531f0-b8a5-4b56-851b-5c5f36df61ca	24	ScheidingBelasting	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Scheiding en het attribuut belasting.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/571531F0-B8A5-4B56-851B-5C5F36DF61CA
15627	2fad0d86-e113-4e6b-b96a-977b5806ac74	57fb85ce-7a1f-4ce8-9241-2f1989fd1167	24	SportterreinTypeGedetailleerd	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Sportterrein en het attribuut type gedetailleerd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/57FB85CE-7A1F-4CE8-9241-2F1989FD1167
15633	746e6e9f-da0e-4d40-9b18-18a0ca9f70b8	7638b5f8-6f57-465e-a991-f3bfbe1524b9	24	VeerverbindingModaliteit	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Veerverbinding en het attribuut modaliteit.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7638B5F8-6F57-465E-A991-F3BFBE1524B9
15634	d8e0048b-e428-4bfd-92a2-72388d7368d8	6a2e91d6-e387-4699-b8dd-080396cfa08f	24	VeerVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Veerverbinding en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6A2E91D6-E387-4699-B8DD-080396CFA08F
15635	91576116-33a8-4177-83a5-103a83560b34	970ed5b0-6546-46f3-a712-2e4bbbc1b398	24	ProfiellijnVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Profiellijn en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/970ED5B0-6546-46F3-A712-2E4BBBC1B398
15637	a733ef47-4465-4d63-b0be-c450c672cc16	94ddfa15-ed29-4b4e-82c8-010163ebf967	24	DuikerFrequentieUitspuiten	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Duiker en het attribuut frequentie uitspuiten.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/94DDFA15-ED29-4B4E-82C8-010163EBF967
15640	07031c55-ad3b-496f-97b5-7462f2faf2fe	b8dcd904-d984-44bc-97de-4b10f6b800f3	24	PollerTypeBediening	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Poller en het attribuut type bediening.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B8DCD904-D984-44BC-97DE-4B10F6B800F3
15644	91592c4a-e02f-4691-bbf2-90c6bb929716	de57c97e-d74d-4448-a871-f261bf5e0af1	24	KabelKabelVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Kabel en het attribuut kabelverschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/DE57C97E-D74D-4448-A871-F261BF5E0AF1
15645	b22e7404-c7c3-4a3e-ac01-985b71e891ac	b5c553b4-2b10-4321-ad06-8fea30a55f78	24	GroepTypeZekering	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Groep en het attribuut type zekering.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B5C553B4-2B10-4321-AD06-8FEA30A55F78
15646	9ca09985-53d0-4af9-8b5d-2572ec7fdc8d	6695a812-6512-4a92-b856-da7354aacc40	24	AansluitleidingVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Aansluitleiding en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6695A812-6512-4A92-B856-DA7354AACC40
15647	59e6f182-c9e2-4cc5-b761-6e0bf096b34a	6c917be9-1bd2-46c3-8144-966877158361	24	RioolputPompschakeling	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolput en het attribuut pompschakeling.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6C917BE9-1BD2-46C3-8144-966877158361
15651	6c222717-6606-41b1-8c76-7d6052499a8c	ee9e70bf-5d21-4bee-a551-a49c6e32b1ee	24	AfsluitpaalVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Afsluitpaal en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EE9E70BF-5D21-4BEE-A551-A49C6E32B1EE
15652	9f44ff7c-436a-49db-9b8b-940099218e62	24b4c4f9-05fb-4bf7-aefc-536eee27aec1	24	HerdenkingsmonumentVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Herdenkingsmonument en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/24B4C4F9-05FB-4BF7-AEFC-536EEE27AEC1
15653	4c90a989-6c91-4b1b-976e-87bf209ac0d4	afa3c0a7-07bc-464c-8cc2-6bfda861892f	24	VeiligheidsvoorzieningTypeGedetailleerd	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Veiligheidsvoorziening en het attribuut type gedetailleerd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/AFA3C0A7-07BC-464C-8CC2-6BFDA861892F
15654	f991b817-e3b6-46ba-80d3-d2608ee6a7da	88fed602-bb16-46b7-94fe-924d60b52928	24	VeiligheidsvoorzieningVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Veiligheidsvoorziening en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/88FED602-BB16-46B7-94FE-924D60B52928
15655	46160ee6-87b6-4fd4-b5c3-9b24464344f1	170d2a0b-f75b-46e4-8f72-f2b4fd0c45e1	24	ToiletvoorzieningVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Toiletvoorziening en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/170D2A0B-F75B-46E4-8F72-F2B4FD0C45E1
15656	b913ac98-5fe9-43b5-a0ed-df0846aa4b5d	e5d005b2-2c06-426c-abcb-36bf76fccd15	24	StormankerVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Stormanker en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E5D005B2-2C06-426C-ABCB-36BF76FCCD15
15657	41335b50-895e-46b5-accd-93a1a3e2c1d1	51d36e04-d314-4c7b-9ae1-042083e90361	24	ParkeermeubilairVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Parkeermeubilair en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/51D36E04-D314-4C7B-9AE1-042083E90361
15658	90085074-ef97-4b3e-8cb4-302353f5f67d	face3bb1-6884-4215-8213-d4249a4a7625	24	OpslagtankVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Opslagtank en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FACE3BB1-6884-4215-8213-D4249A4A7625
15659	879220f3-462f-440b-939d-4bfb084711b9	0b5b0df4-26d8-4428-b46e-a449d94acd9b	24	OpslagcontainerVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Opslagcontainer en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0B5B0DF4-26D8-4428-B46E-A449D94ACD9B
15660	043365cd-d2ac-4e89-913c-caee297187ec	7832357e-8b37-44eb-b6b5-2bf10bd7c6b6	24	OpslagbakVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Opslagbak en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7832357E-8B37-44EB-B6B5-2BF10BD7C6B6
15695	b1dab9a1-3b88-413c-9973-ebc851c393e1	ec4aaf83-a276-405a-82c1-fa1cc697c3b7	24	RioolputTypeGedetailleerd	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolput en het attribuut type gedetailleerd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EC4AAF83-A276-405A-82C1-FA1CC697C3B7
15696	b32073e8-f7cd-4953-ad19-b1d07aa1bfc8	77471b28-46e5-4e3c-b689-3b87d64922dd	24	RioolputVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolput en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/77471B28-46E5-4E3C-B689-3B87D64922DD
15697	f0be51fb-16fa-4457-964d-7d8f041c640a	a191fca1-b622-40c5-8590-59456f564381	24	MechanischeRioolleidingDrukklasse	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Mechanische rioolleiding en het attribuut drukklasse.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A191FCA1-B622-40C5-8590-59456F564381
15661	8965c96c-964e-4f9f-bd10-e7a792f1deeb	cd29b202-53de-4274-a647-f5264852084e	24	OplaadpaalVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Oplaadpaal en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CD29B202-53DE-4274-A647-F5264852084E
15662	d7411077-f66d-40eb-8010-fe6220b434b1	834d51a3-5658-4adc-8d68-adf5dfc6fc9b	24	MeldpaalVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Meldpaal en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/834D51A3-5658-4ADC-8D68-ADF5DFC6FC9B
15663	afbe6772-b1bc-4892-99e5-6c34ee22faec	2fabc612-c59e-4f9b-8aba-d17c3fd89f01	24	MarkeringspaalVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Markeringspaal en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/2FABC612-C59E-4F9B-8ABA-D17C3FD89F01
15664	680e1ad5-af4b-4b2b-90ab-d4310e93c7ba	e4360a82-62f7-4dfd-9446-8858ead5831d	24	InformatiezuilVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Informatiezuil en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E4360A82-62F7-4DFD-9446-8858EAD5831D
15665	df19c00a-1502-4367-8410-1b0aa4cba811	72cdfb3e-e5db-4f6b-b2d9-cc684a395390	24	GrafvoorzieningVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Grafvoorziening en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/72CDFB3E-E5DB-4F6B-B2D9-CC684A395390
15666	291d552c-f8d4-404c-ba64-dfed9f38acaa	42c36745-1a82-45f8-882a-055d58906874	24	HandhavingssysteemVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Handhavingssysteem en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/42C36745-1A82-45F8-882A-055D58906874
15667	80717a6b-f775-441e-a358-0b1c225f6fc9	559f52bb-1416-4e73-8d12-3b96cc15df25	24	DrinkwaterpuntVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Drinkwaterpunt en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/559F52BB-1416-4E73-8D12-3B96CC15DF25
15668	6a3264d7-a415-4c15-b22c-1363f1e65662	ea2695bb-858e-48aa-bf70-e9ac023626c1	24	DoucheVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Douche en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EA2695BB-858E-48AA-BF70-E9AC023626C1
15669	e09adb0c-b5a3-4ff9-a750-e20b96d9398b	a2faabff-c7ea-49df-8930-725b29689eab	24	BeregeningsinstallatieVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Beregeningsinstallatie en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A2FAABFF-C7EA-49DF-8930-725B29689EAB
15670	016b74eb-d2c0-4d1c-bd9e-6d118cfafc8e	16b89904-6eaa-4a6e-9ffa-ca8db51184ba	24	HolleLeidingVorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Holle leiding en het attribuut vorm.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/16B89904-6EAA-4A6E-9FFA-CA8DB51184BA
15671	e275a485-e0e4-4035-b831-ad9817144434	60fa6e1e-7130-476c-86b3-b5806cbde44d	24	HolleLeidingVoegmateriaal	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Holle leiding en het attribuut voegmateriaal.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/60FA6E1E-7130-476C-86B3-B5806CBDE44D
15673	2d8c6909-43f0-40b9-9c58-d2134a61d247	94ed4655-6490-4574-ab08-0e330f4005c9	24	HolleLeidingVerbindingstype	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Holle leiding en het attribuut verbindingstype.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/94ED4655-6490-4574-AB08-0E330F4005C9
15675	f0d06edf-4538-46a9-b173-3681e19eccf2	4997ab88-1846-4af4-b91c-8fb8179e1f49	24	LeidingOntgravingsmethode	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Leiding en het attribuut ontgravingsmethode.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4997AB88-1846-4AF4-B91C-8FB8179E1F49
15676	d3598bdb-f731-449f-aa78-a62804b4feb2	64f7d831-40d7-47f2-b570-8f204b42bb58	24	LeidingModelnaam	14796	null	Het enumeratietype LeidingModel is de naam voor de domeinwaardenlijst van de klasse Leiding en het attribuut model.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/64F7D831-40D7-47F2-B570-8F204B42BB58
15678	4d8ca8e2-3669-4f8c-9a5e-863b5fff7045	b49463b4-ee14-44f9-b703-abf9043e1c05	24	IMKLObjectWIBON-thema	14796	null	Het enumeratietype Imkl-ObjectThemaImkl is de naam voor de domeinwaardenlijst van de klasse IMKLBasis object en het attribuut WIBON-thema.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B49463B4-EE14-44F9-B703-ABF9043E1C05
15679	db10444b-f830-4de0-9a40-f4767a4a5d35	299a0186-0e48-4336-8967-a590bdfa2b5a	24	PutVorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Put en het attribuut vorm.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/299A0186-0E48-4336-8967-A590BDFA2B5A
15686	eac7b81e-46b0-40d9-83d2-d4eada9330bb	bf967f59-821d-4c73-b446-1e96f0c1eeb6	24	LozeLeidingVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Loze leiding en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/BF967F59-821D-4C73-B446-1E96F0C1EEB6
15687	97c10b04-dc24-49f7-9ee8-052100ff0b54	d84f1181-a23c-46c6-8ef0-05e7692b6a56	24	DuikerModaliteit	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Duiker en het attribuut modaliteit.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D84F1181-A23C-46C6-8EF0-05E7692B6A56
15688	0f825620-a0ef-45d3-acb5-ce3165d89431	178137a5-4b5f-4d7e-8dbf-bdf4766686ea	24	MechanischeTransportleidingVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Mechanische transportleiding en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/178137A5-4B5F-4D7E-8DBF-BDF4766686EA
15690	25573285-790d-4eb0-8a65-7b127f59da4e	f410c81b-3079-48dc-9458-ec1793162ee8	24	DrainageputVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Drainageput en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F410C81B-3079-48DC-9458-EC1793162EE8
15691	455a8649-761e-4375-b964-0b20e0e04da9	b1f2688c-c671-4a66-843e-72d13332c2c3	24	AansluitputVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Aansluitput en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B1F2688C-C671-4A66-843E-72D13332C2C3
15693	2dfe6c5a-74cf-48a5-9f53-97f1cf50d655	90b87700-9800-4394-89d5-377291331901	24	RioolputMaaiveldschematisering	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolput en het attribuut maaiveldschematisering.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/90B87700-9800-4394-89D5-377291331901
15694	68e0155f-ceaf-4392-b489-71416d77d8fa	a5b255ba-8d86-45d7-97e1-f2ff432ca978	24	RioolputTypeExtraGedetailleerd	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolput en het attribuut type extra gedetailleerd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A5B255BA-8D86-45D7-97E1-F2FF432CA978
15698	56c505e4-9f33-4153-a826-ff677e4ef8af	7756dc53-108d-46c0-a134-5160c044c3ad	24	KolkVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Kolk en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7756DC53-108D-46C0-A134-5160C044C3AD
15699	b9d26ad7-19e9-42a6-92a8-b623d4390e74	53757c76-ad6f-4fb8-a5fc-7a8837d26fe7	24	DrainVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Drain en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/53757C76-AD6F-4FB8-A5FC-7A8837D26FE7
15700	a4cda3eb-f729-45e6-a612-9c771bf379a6	cb358f6c-bb9d-4fd8-96c6-0b93868bad56	24	AanleginrichtingVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Aanleginrichting en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CB358F6C-BB9D-4FD8-96C6-0B93868BAD56
15701	ac517d71-7504-4b7f-93b9-f6d08844c5d3	b3b291d9-1a71-4be5-9273-e097c5b5a525	24	LichtbronOlcType	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Lichtbron en het attribuut olc type.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B3B291D9-1A71-4BE5-9273-E097C5B5A525
15702	472ce13e-d03e-4ae6-af72-451a68c7d514	154d50a8-51a7-4a2b-aaae-26063a1aa17a	24	PaalBotsklasse	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Paal en het attribuut botsklasse.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/154D50A8-51A7-4A2B-AAAE-26063A1AA17A
15703	1de203ca-cbef-4a98-a900-dea6f3555b34	12e74034-2b92-4724-986e-902f6cdd254e	24	ArmatuurEnergieVoorRekeningVan	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Armatuur en het attribuut energie voor rekening van.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/12E74034-2B92-4724-986E-902F6CDD254E
15705	8b73d83e-8d34-4fbd-940d-20f30bfe237a	408d5cf0-b001-4c06-aa79-6059cb5f4673	24	ArmatuurVeiligheidsklasse	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Armatuur en het attribuut veiligheidsklasse.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/408D5CF0-B001-4C06-AA79-6059CB5F4673
15707	ad231c3e-c97a-4f3a-886a-a6c087c1281e	487b138f-9e14-4d0b-b7c6-b8f08c79f176	24	VuilvangReinigingsfrequentie	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Vuilvang en het attribuut reinigingsfrequentie.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/487B138F-9E14-4D0B-B7C6-B8F08C79F176
15708	23766295-4c5a-4869-ac4a-9a746c51c981	d94a55ba-8f55-4ab6-8f97-b5a3b0ea2fff	24	VuilvangTypeReiniging	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Vuilvang en het attribuut type reiniging.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D94A55BA-8F55-4AB6-8F97-B5A3B0EA2FFF
15709	be47c09a-0dfb-4b23-86ae-b8b7a5c54e29	3778611a-f6b4-44e5-9da8-7040804479d6	24	VuilvangVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Vuilvang en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/3778611A-F6B4-44E5-9DA8-7040804479D6
15710	dc218b59-2a74-48ba-a6f0-b324d66cd9ee	510d3eab-3528-4bea-b118-8f9c4a2f0bad	24	BeregeningsputVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Beregeningsput en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/510D3EAB-3528-4BEA-B118-8F9C4A2F0BAD
15711	f01c5419-820a-4fd0-8c8d-c23d24fbcb8d	b0799412-529a-479e-b7cd-b16138a9df41	24	BouwwerkGebouwencomplex	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Bouwwerk en het attribuut gebouwencomplex.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B0799412-529A-479E-B7CD-B16138A9DF41
15712	d4569103-0b71-407b-bcb3-55f974f2ec35	b3c4822e-21b2-409e-b456-7afa4d848bb3	24	AansluitvoorzieningFase	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Aansluitvoorziening en het attribuut fase.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B3C4822E-21B2-409E-B456-7AFA4D848BB3
15713	90f305d7-449a-438f-873e-8dcbe759b4d6	7beb8f5d-c1bc-4cd8-b6a1-bdc53ad9d8f9	24	VerkeersbordPlaatsingsgrond	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Verkeersbord en het attribuut plaatsingsgrond.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7BEB8F5D-C1BC-4CD8-B6A1-BDC53AD9D8F9
15714	cf274ffe-916f-4260-a2fc-77c59d432dd9	79e89b7e-8e48-490b-9bff-64adfc9545dc	24	SportterreinVerschijningsvorm	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Sportterrein en het attribuut verschijningsvorm.	null	Fri Sep 20 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/79E89B7E-8E48-490B-9BFF-64ADFC9545DC
15715	319c7b3c-ed1b-4126-824c-a10d9d96576e	1e9ab6b9-4222-4942-95d4-118cdea56380	24	OnderdoorgangModaliteit	14796	null	Het enumeratietype voor de domeinwaardenlijst van de klasse Onderdoorgang en het attribuut modaliteit.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/1E9AB6B9-4222-4942-95D4-118CDEA56380
