LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie
244d1128-a680-4c32-9796-66ab77434d3e	N.v.t.	N.v.t.	Unafact42	Uitbreiding IMBOR Laadinfrastructuur: Objecttype: Ondergrondse laadoplossing (klasse Straatmeubilair)	Ondergrondse laadoplossing toegevoegd aan imborKern_Klassen. (ID: 3406) Ondergrondse laadoplossing toegevoegd aan de klasse Straatmeubilair in imborKern_K_KlassenChildParent en imborKern_Klassenindeling.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Klasse toegevoegd	Klasse
24567068-2bfe-439d-b9f3-e7b439c18f80	N.v.t.	{0CEE7AD4-7CDF-43A3-A5EC-F0E778484124}	997	NEN3610 netwerk model toepassen voor topologie	In refModel_Mapping Topologisch element-Vertex-Eindpunt onderdeel gewijzigd naar RioleringNode: type: Eindpunt onderdeel 	Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mapping gewijzigd	Objecttype
24713f05-12e4-4214-b60c-aeed8cfcc400	N.v.t.	{BC0A8180-18D8-4E7F-91E3-C9469723EB50}	N.v.t.	Wifi-sensor	Toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Wed Jan 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie
2495bbce-9b41-4c2c-96d2-623fcf311315	N.v.t.	{BC567B59-8B80-4193-AB47-735BE91128FD}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Grondwatermeetnet_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen	Attribuut
249df9ae-3dbb-40d5-8edb-afcd5ba539d8	{FE51A5A1-81D2-4F58-9429-3E29AD4CB460}	{E71CCC0F-BD70-4854-9011-2DFC87E962FA}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:LichtbronLampvoettype; is aangepast van: "Het enumeratietype LichtbronLampvoettype is de naam voor de domeinwaardenlijst van de klasse Lichtbron en het attribuut lampvoettype.", naar: "Het enumeratietype voor de domeinwaardenlijst van de 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
24a469a2-0bb7-4678-91fc-9be8463cdcfc	{AB591769-B4AC-472B-A5E7-43D38B14A1AA}	{359B6DE9-0FAF-4DCF-8A15-665F9917FFB8}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Cricket; is aangepast van: "Een balsport waarbij punten worden gescoord door heen en weer te lopen over de cricket pitch (een run). Het is een teamsport waarin om beurt het ene team eerst gooit (bowling) en het andere team slaat (batting)	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
24c5fb12-b22e-4f16-bdc3-8098e48f86f7	N.v.t.	{E35096D9-7828-452B-883C-CCB9FAE69CE4}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Antenne_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
24c95709-d0eb-4b01-b09e-6d8b8960c6eb	N.v.t.	{A53BEF4D-D68E-4CF1-BC9E-6D1656EA8363}	1127	Afstemming met Handboek Bomen: boomvoorziening	Niet te beoordelen vervalt bij BoomBoomvoorziening in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
24d33a15-5578-4fca-be9e-be7a56b6182b	{5858B614-3A4F-4AEC-8FB1-36E721447626}	{9A45D10E-9EFB-4C1A-BCCB-8A6E81B7A9C3}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:AanleginrichtingTypeBediening; is aangepast van: "Het enumeratietype AanleginrichtingTypeBediening is de naam voor de domeinwaardenlijst van de klasse Aanleginrichting en het attribuut type bediening.", naar: "Het enumeratietype voor de d	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
24d9c329-3700-49a4-9500-a10f8f1d6e01	N.v.t.	{42E9CF55-A724-496A-952B-0A55A2784776}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Waterval_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
24e77477-2a0c-47c4-a474-40b485a47607	N.v.t.	N.v.t.	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	1317: baggerplichtige gewijzigd naar Datatype Organisatiespecifieke domeinwaardenlijst	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
24e9c469-4af3-4867-a71f-7f6de0e7f172	N.v.t.	{9A8681F9-6A59-4D47-A891-0928427C128F}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Bijzondere snoeivorm wordt toegevoegd aan BoomSpecifiekeBoomkenmerken in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
24feb422-1b30-49fa-9ac4-f6088baa71a8	{E2EC3AED-43F8-4085-90DD-DA9E3519E676}	{7A6616AD-4495-435D-AF64-104FC3490257}	1141	Afstemming met Handboek Bomen: Vermeerderingsvorm	Stek/aflegger als term toegevoegd aan imborVoc_Termen	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
250de5e2-95ec-4503-b709-866f636d1576	{07F79BA8-520F-4E3B-8212-0B6B98F090B9}	{5FECF31D-0B27-4504-B7FE-455AC28F0B17}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Gras-EnKruidachtigenType; is aangepast van: "Het enumeratietype Gras-EnKruidachtigenType is de naam voor de domeinwaardenlijst van de klasse Gras- en kruidachtigen en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenli	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
2527b1da-c0ab-4c73-a8d4-08146a973fff	{ECCDA8DE-CB46-483C-91E6-6967E668AD63}	{94333C88-8240-47DE-8040-3A3F158282E0}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BosplantsoenCultuurhistorischWaardevol; is aangepast van: "Het enumeratietype BosplantsoenCultuurhistorischWaardevol is de naam voor de domeinwaardenlijst van de klasse Bosplantsoen en het attribuut cultuurhistorisch waardevol.", naar: "H	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
2527bcfb-3aba-4b5e-9772-a7a4ab3080a4	{B87ECC28-D8D9-440A-AA57-823AC87371B6}	{A5957B1D-8AE8-4AD4-B45C-1896E60A6708}	1125	Afstemming met Handboek Bomen: boomhoogteklasse actueel en eindbeeld	BoomBoomhoogteklasseEindbeeld wordt toegevoegd aan imborVoc_Termen	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Enumeratietype
252bfcfb-c6ba-4ca9-93ad-25583daab305	{24BB965D-E8A0-4B20-94D0-EBCFB709714F}	{7D3CCF39-96C6-4BF4-AF2A-B4A7E56B6A77}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:ElementenverhardingType; is aangepast van: "Het enumeratietype ElementenverhardingType is de naam voor de domeinwaardenlijst van de klasse Elementenverharding en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst v	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
2531ba01-3724-4387-8ca2-0fd34f5ef108	N.v.t.	{F0FFB3AE-293B-4608-86EA-19E53A161CC5}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Vliegroute vleermuizen wordt toegevoegd aan BoomSpecifiekeBoomkenmerken in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
25350518-8a1e-4703-8211-050c183095e5	N.v.t.	{7AEF6852-6A54-48E8-8444-F5957C766EFF}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Obstakelbeveiliger_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
2542eb40-fc23-495b-ab16-f9a222e5887b	{30462178-865E-49E9-B092-853B85035F52}	{9C1FFC78-60D0-4628-B6EE-1E9462D155DC}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	75 tot 100 cm wijzigt naar 75 tot 100 cm. in imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Domeinwaarde
2568d676-0ffa-482b-8334-2a097b5b5043	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	symbool is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
257bc396-4520-4dd0-9145-49f360fd2a20	{7F0E1DF5-AD9D-4636-AAA5-7264C462A77C}	{0C8CE30F-D40C-4C18-A76B-BD8F885EA888}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KastRichtingen; is aangepast van: "Het enumeratietype KastRichtingen is de naam voor de domeinwaardenlijst van de klasse Kast en het attribuut richtingen.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Kast en het at	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
258c084a-08c3-4739-80d6-191492699ca5	{76311870-980B-4050-9DE2-9E52F9199709}	{EFA20F98-8207-47BC-B767-9A8377B72A6E}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Boommarter is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
